id,platform,usefulness
588,Textbook,Somewhat useful
589,Textbook,Somewhat useful
590,Textbook,Somewhat useful
592,Textbook,Very useful
596,Textbook,Very useful
598,Textbook,Somewhat useful
600,Textbook,Very useful
601,Textbook,Very useful
603,Textbook,Very useful
606,Textbook,Very useful
607,Textbook,Somewhat useful
611,Textbook,Somewhat useful
613,Textbook,Somewhat useful
616,Textbook,Very useful
618,Textbook,Somewhat useful
619,Textbook,Somewhat useful
621,Textbook,Very useful
622,Textbook,Very useful
624,Textbook,Very useful
625,Textbook,Somewhat useful
629,Textbook,Very useful
630,Textbook,Somewhat useful
637,Textbook,Somewhat useful
638,Textbook,Very useful
640,Textbook,Somewhat useful
643,Textbook,Very useful
644,Textbook,Very useful
649,Textbook,Somewhat useful
650,Textbook,Very useful
652,Textbook,Very useful
654,Textbook,Very useful
655,Textbook,Very useful
657,Textbook,Somewhat useful
663,Textbook,Very useful
665,Textbook,Very useful
672,Textbook,Very useful
673,Textbook,Very useful
676,Textbook,Very useful
677,Textbook,Somewhat useful
678,Textbook,Somewhat useful
679,Textbook,Very useful
680,Textbook,Somewhat useful
681,Textbook,Very useful
682,Textbook,Very useful
685,Textbook,Somewhat useful
686,Textbook,Very useful
687,Textbook,Very useful
688,Textbook,Somewhat useful
690,Textbook,Very useful
694,Textbook,Somewhat useful
697,Textbook,Very useful
700,Textbook,Somewhat useful
703,Textbook,Somewhat useful
707,Textbook,Very useful
708,Textbook,Very useful
709,Textbook,Somewhat useful
710,Textbook,Very useful
712,Textbook,Very useful
713,Textbook,Somewhat useful
717,Textbook,Very useful
721,Textbook,Very useful
723,Textbook,Very useful
725,Textbook,Somewhat useful
726,Textbook,Somewhat useful
727,Textbook,Very useful
730,Textbook,Very useful
733,Textbook,Somewhat useful
734,Textbook,Very useful
736,Textbook,Somewhat useful
739,Textbook,Somewhat useful
741,Textbook,Very useful
743,Textbook,Very useful
747,Textbook,Somewhat useful
748,Textbook,Somewhat useful
749,Textbook,Very useful
750,Textbook,Very useful
753,Textbook,Very useful
755,Textbook,Very useful
763,Textbook,Very useful
766,Textbook,Very useful
767,Textbook,Very useful
768,Textbook,Very useful
770,Textbook,Somewhat useful
773,Textbook,Very useful
776,Textbook,Somewhat useful
781,Textbook,Somewhat useful
783,Textbook,Very useful
787,Textbook,Somewhat useful
788,Textbook,Somewhat useful
789,Textbook,Very useful
793,Textbook,Somewhat useful
794,Textbook,Very useful
796,Textbook,Very useful
798,Textbook,Somewhat useful
799,Textbook,Very useful
801,Textbook,Very useful
803,Textbook,Somewhat useful
804,Textbook,Not Useful
805,Textbook,Very useful
807,Textbook,Somewhat useful
810,Textbook,Very useful
812,Textbook,Very useful
813,Textbook,Very useful
817,Textbook,Somewhat useful
820,Textbook,Very useful
824,Textbook,Somewhat useful
825,Textbook,Very useful
827,Textbook,Very useful
828,Textbook,Very useful
831,Textbook,Very useful
834,Textbook,Very useful
837,Textbook,Somewhat useful
838,Textbook,Very useful
839,Textbook,Very useful
840,Textbook,Very useful
843,Textbook,Very useful
844,Textbook,Somewhat useful
847,Textbook,Somewhat useful
848,Textbook,Very useful
853,Textbook,Very useful
854,Textbook,Somewhat useful
855,Textbook,Somewhat useful
857,Textbook,Somewhat useful
859,Textbook,Very useful
860,Textbook,Very useful
861,Textbook,Very useful
863,Textbook,Somewhat useful
864,Textbook,Very useful
867,Textbook,Very useful
868,Textbook,Somewhat useful
873,Textbook,Very useful
880,Textbook,Very useful
881,Textbook,Very useful
883,Textbook,Somewhat useful
884,Textbook,Very useful
885,Textbook,Very useful
887,Textbook,Very useful
889,Textbook,Somewhat useful
890,Textbook,Very useful
891,Textbook,Very useful
893,Textbook,Somewhat useful
894,Textbook,Somewhat useful
899,Textbook,Very useful
901,Textbook,Very useful
908,Textbook,Very useful
909,Textbook,Somewhat useful
917,Textbook,Very useful
919,Textbook,Somewhat useful
922,Textbook,Very useful
924,Textbook,Very useful
925,Textbook,Somewhat useful
935,Textbook,Very useful
936,Textbook,Somewhat useful
944,Textbook,Somewhat useful
945,Textbook,Very useful
947,Textbook,Somewhat useful
948,Textbook,Somewhat useful
953,Textbook,Somewhat useful
954,Textbook,Very useful
955,Textbook,Somewhat useful
962,Textbook,Very useful
964,Textbook,Very useful
968,Textbook,Somewhat useful
970,Textbook,Very useful
973,Textbook,Very useful
974,Textbook,Very useful
976,Textbook,Somewhat useful
984,Textbook,Very useful
985,Textbook,Very useful
986,Textbook,Very useful
996,Textbook,Somewhat useful
997,Textbook,Very useful
998,Textbook,Somewhat useful
999,Textbook,Very useful
1004,Textbook,Very useful
1005,Textbook,Very useful
1006,Textbook,Very useful
1008,Textbook,Very useful
1009,Textbook,Somewhat useful
1012,Textbook,Very useful
1022,Textbook,Somewhat useful
1026,Textbook,Very useful
1027,Textbook,Somewhat useful
1028,Textbook,Somewhat useful
1030,Textbook,Very useful
1031,Textbook,Very useful
1035,Textbook,Very useful
1039,Textbook,Somewhat useful
1040,Textbook,Very useful
1044,Textbook,Somewhat useful
1047,Textbook,Very useful
1048,Textbook,Somewhat useful
1049,Textbook,Very useful
1050,Textbook,Somewhat useful
1054,Textbook,Somewhat useful
1058,Textbook,Very useful
1059,Textbook,Very useful
1064,Textbook,Somewhat useful
1066,Textbook,Very useful
1068,Textbook,Very useful
1069,Textbook,Very useful
1070,Textbook,Very useful
1071,Textbook,Somewhat useful
1074,Textbook,Very useful
1075,Textbook,Somewhat useful
1083,Textbook,Somewhat useful
1087,Textbook,Somewhat useful
1088,Textbook,Very useful
1089,Textbook,Very useful
1090,Textbook,Somewhat useful
1091,Textbook,Somewhat useful
1096,Textbook,Very useful
1098,Textbook,Somewhat useful
1099,Textbook,Very useful
1100,Textbook,Somewhat useful
1103,Textbook,Very useful
1105,Textbook,Very useful
1108,Textbook,Very useful
1112,Textbook,Very useful
1115,Textbook,Very useful
1117,Textbook,Very useful
1123,Textbook,Somewhat useful
1128,Textbook,Very useful
1133,Textbook,Very useful
1134,Textbook,Very useful
1135,Textbook,Very useful
1136,Textbook,Very useful
1138,Textbook,Very useful
1140,Textbook,Very useful
1141,Textbook,Somewhat useful
1145,Textbook,Very useful
1147,Textbook,Somewhat useful
1163,Textbook,Somewhat useful
1168,Textbook,Very useful
1179,Textbook,Very useful
1189,Textbook,Very useful
1193,Textbook,Somewhat useful
1199,Textbook,Very useful
1208,Textbook,Very useful
1211,Textbook,Very useful
1217,Textbook,Somewhat useful
1221,Textbook,Somewhat useful
1222,Textbook,Somewhat useful
1227,Textbook,Very useful
1235,Textbook,Very useful
1236,Textbook,Somewhat useful
1244,Textbook,Somewhat useful
1258,Textbook,Somewhat useful
1262,Textbook,Somewhat useful
1280,Textbook,Very useful
1292,Textbook,Somewhat useful
1296,Textbook,Somewhat useful
1299,Textbook,Somewhat useful
1308,Textbook,Somewhat useful
1320,Textbook,Very useful
1324,Textbook,Somewhat useful
1326,Textbook,Very useful
1331,Textbook,Somewhat useful
1332,Textbook,Somewhat useful
1336,Textbook,Very useful
1348,Textbook,Somewhat useful
1352,Textbook,Very useful
1357,Textbook,Somewhat useful
1366,Textbook,Very useful
1370,Textbook,Somewhat useful
1381,Textbook,Somewhat useful
1382,Textbook,Somewhat useful
1384,Textbook,Very useful
1387,Textbook,Very useful
1392,Textbook,Very useful
1397,Textbook,Somewhat useful
1401,Textbook,Very useful
1405,Textbook,Very useful
1411,Textbook,Somewhat useful
1412,Textbook,Very useful
1415,Textbook,Not Useful
1416,Textbook,Very useful
1422,Textbook,Very useful
1424,Textbook,Very useful
1430,Textbook,Very useful
1431,Textbook,Somewhat useful
1438,Textbook,Very useful
1443,Textbook,Very useful
1444,Textbook,Very useful
1447,Textbook,Not Useful
1448,Textbook,Very useful
1453,Textbook,Somewhat useful
1454,Textbook,Somewhat useful
1456,Textbook,Somewhat useful
1457,Textbook,Very useful
1459,Textbook,Very useful
1461,Textbook,Somewhat useful
1465,Textbook,Somewhat useful
1467,Textbook,Somewhat useful
1469,Textbook,Very useful
1471,Textbook,Somewhat useful
1474,Textbook,Very useful
1482,Textbook,Very useful
1484,Textbook,Somewhat useful
1502,Textbook,Very useful
1509,Textbook,Very useful
1511,Textbook,Somewhat useful
1514,Textbook,Very useful
1517,Textbook,Very useful
1522,Textbook,Very useful
1526,Textbook,Somewhat useful
1530,Textbook,Very useful
1533,Textbook,Very useful
1534,Textbook,Very useful
1536,Textbook,Somewhat useful
1538,Textbook,Very useful
1541,Textbook,Very useful
1544,Textbook,Very useful
1548,Textbook,Somewhat useful
1566,Textbook,Very useful
1568,Textbook,Somewhat useful
1569,Textbook,Somewhat useful
1570,Textbook,Very useful
1574,Textbook,Somewhat useful
1577,Textbook,Very useful
1582,Textbook,Somewhat useful
1588,Textbook,Somewhat useful
1589,Textbook,Very useful
1590,Textbook,Somewhat useful
1595,Textbook,Somewhat useful
1600,Textbook,Very useful
1603,Textbook,Very useful
1611,Textbook,Very useful
1617,Textbook,Very useful
1623,Textbook,Somewhat useful
1626,Textbook,Very useful
1628,Textbook,Very useful
1629,Textbook,Somewhat useful
1630,Textbook,Very useful
1632,Textbook,Somewhat useful
1633,Textbook,Somewhat useful
1640,Textbook,Very useful
1644,Textbook,Very useful
1651,Textbook,Very useful
1652,Textbook,Somewhat useful
1654,Textbook,Somewhat useful
1657,Textbook,Very useful
1658,Textbook,Somewhat useful
1663,Textbook,Somewhat useful
1666,Textbook,Very useful
1671,Textbook,Very useful
1674,Textbook,Very useful
1676,Textbook,Very useful
1685,Textbook,Not Useful
1688,Textbook,Very useful
1691,Textbook,Very useful
1693,Textbook,Very useful
1696,Textbook,Very useful
1700,Textbook,Very useful
1712,Textbook,Very useful
1717,Textbook,Very useful
1720,Textbook,Somewhat useful
1722,Textbook,Somewhat useful
1723,Textbook,Very useful
1725,Textbook,Very useful
1727,Textbook,Somewhat useful
1730,Textbook,Somewhat useful
1731,Textbook,Somewhat useful
1738,Textbook,Very useful
1739,Textbook,Very useful
1740,Textbook,Very useful
1747,Textbook,Somewhat useful
1749,Textbook,Somewhat useful
1753,Textbook,Somewhat useful
1754,Textbook,Somewhat useful
1765,Textbook,Somewhat useful
1767,Textbook,Very useful
1770,Textbook,Somewhat useful
1772,Textbook,Somewhat useful
1773,Textbook,Somewhat useful
1777,Textbook,Somewhat useful
1782,Textbook,Very useful
1785,Textbook,Somewhat useful
1786,Textbook,Somewhat useful
1788,Textbook,Very useful
1789,Textbook,Somewhat useful
1790,Textbook,Very useful
1795,Textbook,Somewhat useful
1796,Textbook,Very useful
1798,Textbook,Very useful
1799,Textbook,Somewhat useful
1800,Textbook,Very useful
1801,Textbook,Very useful
1802,Textbook,Very useful
1804,Textbook,Somewhat useful
1806,Textbook,Very useful
1808,Textbook,Somewhat useful
1809,Textbook,Very useful
1811,Textbook,Very useful
1812,Textbook,Somewhat useful
1817,Textbook,Somewhat useful
1818,Textbook,Very useful
1820,Textbook,Very useful
1823,Textbook,Somewhat useful
1824,Textbook,Very useful
1826,Textbook,Somewhat useful
1830,Textbook,Very useful
1833,Textbook,Very useful
1835,Textbook,Very useful
1836,Textbook,Somewhat useful
1837,Textbook,Very useful
1840,Textbook,Not Useful
1841,Textbook,Very useful
1844,Textbook,Very useful
1846,Textbook,Very useful
1860,Textbook,Very useful
1866,Textbook,Very useful
1872,Textbook,Very useful
1873,Textbook,Very useful
1876,Textbook,Somewhat useful
1880,Textbook,Somewhat useful
1883,Textbook,Somewhat useful
1887,Textbook,Very useful
1892,Textbook,Somewhat useful
1896,Textbook,Somewhat useful
1898,Textbook,Not Useful
1900,Textbook,Very useful
1903,Textbook,Very useful
1912,Textbook,Somewhat useful
1913,Textbook,Very useful
1915,Textbook,Very useful
1918,Textbook,Somewhat useful
1920,Textbook,Very useful
1922,Textbook,Very useful
1926,Textbook,Very useful
1929,Textbook,Very useful
1930,Textbook,Very useful
1932,Textbook,Very useful
1934,Textbook,Very useful
1937,Textbook,Somewhat useful
1941,Textbook,Somewhat useful
1956,Textbook,Somewhat useful
1961,Textbook,Somewhat useful
1962,Textbook,Very useful
1964,Textbook,Very useful
1965,Textbook,Somewhat useful
1966,Textbook,Very useful
1967,Textbook,Very useful
1969,Textbook,Somewhat useful
1975,Textbook,Somewhat useful
1976,Textbook,Somewhat useful
1978,Textbook,Very useful
1979,Textbook,Somewhat useful
1980,Textbook,Very useful
1985,Textbook,Somewhat useful
1987,Textbook,Very useful
1993,Textbook,Very useful
1999,Textbook,Very useful
2000,Textbook,Very useful
2005,Textbook,Very useful
2006,Textbook,Very useful
2007,Textbook,Somewhat useful
2009,Textbook,Very useful
2011,Textbook,Very useful
2013,Textbook,Very useful
2015,Textbook,Very useful
2019,Textbook,Somewhat useful
2023,Textbook,Somewhat useful
2026,Textbook,Very useful
2031,Textbook,Somewhat useful
2033,Textbook,Somewhat useful
2038,Textbook,Somewhat useful
2041,Textbook,Somewhat useful
2050,Textbook,Very useful
2052,Textbook,Very useful
2054,Textbook,Somewhat useful
2056,Textbook,Somewhat useful
2061,Textbook,Somewhat useful
2062,Textbook,Very useful
2073,Textbook,Very useful
2078,Textbook,Very useful
2087,Textbook,Very useful
2088,Textbook,Somewhat useful
2091,Textbook,Very useful
2095,Textbook,Very useful
2097,Textbook,Somewhat useful
2099,Textbook,Somewhat useful
2100,Textbook,Very useful
2109,Textbook,Very useful
2110,Textbook,Very useful
2114,Textbook,Somewhat useful
2116,Textbook,Very useful
2117,Textbook,Somewhat useful
2118,Textbook,Very useful
2120,Textbook,Somewhat useful
2125,Textbook,Very useful
2127,Textbook,Somewhat useful
2128,Textbook,Very useful
2132,Textbook,Somewhat useful
2134,Textbook,Very useful
2136,Textbook,Somewhat useful
2138,Textbook,Very useful
2140,Textbook,Very useful
2142,Textbook,Very useful
2145,Textbook,Very useful
2146,Textbook,Very useful
2150,Textbook,Very useful
2152,Textbook,Somewhat useful
2153,Textbook,Very useful
2154,Textbook,Very useful
2155,Textbook,Somewhat useful
2159,Textbook,Very useful
2162,Textbook,Somewhat useful
2166,Textbook,Somewhat useful
2169,Textbook,Somewhat useful
2170,Textbook,Very useful
2172,Textbook,Very useful
2173,Textbook,Very useful
2174,Textbook,Very useful
2177,Textbook,Somewhat useful
2178,Textbook,Somewhat useful
2180,Textbook,Somewhat useful
2184,Textbook,Very useful
2187,Textbook,Somewhat useful
2189,Textbook,Very useful
2193,Textbook,Somewhat useful
2196,Textbook,Very useful
2203,Textbook,Very useful
2206,Textbook,Somewhat useful
2208,Textbook,Very useful
2209,Textbook,Very useful
2218,Textbook,Somewhat useful
2224,Textbook,Very useful
2228,Textbook,Somewhat useful
2229,Textbook,Very useful
2237,Textbook,Somewhat useful
2246,Textbook,Very useful
2248,Textbook,Very useful
2249,Textbook,Very useful
2255,Textbook,Very useful
2262,Textbook,Very useful
2267,Textbook,Very useful
2276,Textbook,Very useful
2277,Textbook,Somewhat useful
2281,Textbook,Very useful
2286,Textbook,Somewhat useful
2288,Textbook,Very useful
2293,Textbook,Very useful
2297,Textbook,Very useful
2300,Textbook,Somewhat useful
2304,Textbook,Very useful
2310,Textbook,Somewhat useful
2316,Textbook,Very useful
2319,Textbook,Very useful
2326,Textbook,Very useful
2327,Textbook,Very useful
2330,Textbook,Very useful
2331,Textbook,Somewhat useful
2333,Textbook,Very useful
2334,Textbook,Somewhat useful
2345,Textbook,Very useful
2346,Textbook,Somewhat useful
2347,Textbook,Very useful
2350,Textbook,Very useful
2356,Textbook,Somewhat useful
2358,Textbook,Somewhat useful
2359,Textbook,Very useful
2363,Textbook,Somewhat useful
2369,Textbook,Very useful
2371,Textbook,Somewhat useful
2372,Textbook,Very useful
2376,Textbook,Very useful
2377,Textbook,Very useful
2378,Textbook,Somewhat useful
2379,Textbook,Somewhat useful
2383,Textbook,Very useful
2389,Textbook,Very useful
2398,Textbook,Very useful
2403,Textbook,Very useful
2405,Textbook,Very useful
2406,Textbook,Somewhat useful
2407,Textbook,Very useful
2409,Textbook,Somewhat useful
2413,Textbook,Somewhat useful
2417,Textbook,Somewhat useful
2418,Textbook,Very useful
2419,Textbook,Somewhat useful
2424,Textbook,Very useful
2425,Textbook,Somewhat useful
2430,Textbook,Very useful
2432,Textbook,Very useful
2439,Textbook,Very useful
2445,Textbook,Somewhat useful
2448,Textbook,Very useful
2449,Textbook,Not Useful
2450,Textbook,Somewhat useful
2452,Textbook,Somewhat useful
2459,Textbook,Very useful
2460,Textbook,Somewhat useful
2461,Textbook,Somewhat useful
2463,Textbook,Very useful
2473,Textbook,Very useful
2477,Textbook,Very useful
2480,Textbook,Very useful
2482,Textbook,Somewhat useful
2623,Textbook,Very useful
2631,Textbook,Somewhat useful
2740,Textbook,Very useful
2785,Textbook,Somewhat useful
2791,Textbook,Very useful
2797,Textbook,Very useful
2817,Textbook,Somewhat useful
2824,Textbook,Very useful
1,TradeBook,Somewhat useful
3,TradeBook,Very useful
8,TradeBook,Somewhat useful
28,TradeBook,Somewhat useful
73,TradeBook,Very useful
130,TradeBook,Somewhat useful
131,TradeBook,Very useful
135,TradeBook,Somewhat useful
186,TradeBook,Very useful
200,TradeBook,Very useful
324,TradeBook,Somewhat useful
341,TradeBook,Very useful
371,TradeBook,Very useful
405,TradeBook,Very useful
436,TradeBook,Somewhat useful
493,TradeBook,Somewhat useful
540,TradeBook,Very useful
629,TradeBook,Somewhat useful
640,TradeBook,Somewhat useful
676,TradeBook,Somewhat useful
732,TradeBook,Very useful
744,TradeBook,Very useful
773,TradeBook,Very useful
867,TradeBook,Very useful
881,TradeBook,Somewhat useful
919,TradeBook,Not Useful
924,TradeBook,Very useful
967,TradeBook,Very useful
1006,TradeBook,Very useful
1028,TradeBook,Very useful
1037,TradeBook,Very useful
1046,TradeBook,Somewhat useful
1101,TradeBook,Somewhat useful
1112,TradeBook,Somewhat useful
1117,TradeBook,Very useful
1258,TradeBook,Somewhat useful
1336,TradeBook,Somewhat useful
1525,TradeBook,Somewhat useful
1542,TradeBook,Very useful
1589,TradeBook,Very useful
1611,TradeBook,Very useful
1651,TradeBook,Not Useful
1652,TradeBook,Somewhat useful
1667,TradeBook,Somewhat useful
1751,TradeBook,Somewhat useful
1800,TradeBook,Very useful
1850,TradeBook,Somewhat useful
1899,TradeBook,Somewhat useful
1919,TradeBook,Somewhat useful
1930,TradeBook,Very useful
1934,TradeBook,Very useful
2054,TradeBook,Somewhat useful
2073,TradeBook,Very useful
2114,TradeBook,Very useful
2196,TradeBook,Very useful
2230,TradeBook,Somewhat useful
2236,TradeBook,Somewhat useful
2246,TradeBook,Very useful
2279,TradeBook,Very useful
2333,TradeBook,Somewhat useful
2345,TradeBook,Somewhat useful
2375,TradeBook,Somewhat useful
2389,TradeBook,Somewhat useful
2393,TradeBook,Very useful
2423,TradeBook,Somewhat useful
2824,TradeBook,Very useful
4,Tutoring,Very useful
6,Tutoring,Very useful
8,Tutoring,Somewhat useful
28,Tutoring,Very useful
33,Tutoring,Very useful
48,Tutoring,Somewhat useful
53,Tutoring,Very useful
73,Tutoring,Very useful
77,Tutoring,Very useful
78,Tutoring,Very useful
94,Tutoring,Very useful
107,Tutoring,Very useful
112,Tutoring,Somewhat useful
114,Tutoring,Very useful
117,Tutoring,Very useful
119,Tutoring,Somewhat useful
123,Tutoring,Very useful
127,Tutoring,Very useful
132,Tutoring,Somewhat useful
147,Tutoring,Somewhat useful
170,Tutoring,Somewhat useful
171,Tutoring,Somewhat useful
179,Tutoring,Not Useful
192,Tutoring,Somewhat useful
196,Tutoring,Very useful
212,Tutoring,Somewhat useful
265,Tutoring,Somewhat useful
271,Tutoring,Somewhat useful
295,Tutoring,Somewhat useful
296,Tutoring,Somewhat useful
297,Tutoring,Somewhat useful
308,Tutoring,Somewhat useful
315,Tutoring,Somewhat useful
325,Tutoring,Somewhat useful
334,Tutoring,Very useful
335,Tutoring,Somewhat useful
344,Tutoring,Very useful
352,Tutoring,Somewhat useful
385,Tutoring,Not Useful
393,Tutoring,Somewhat useful
402,Tutoring,Very useful
411,Tutoring,Very useful
420,Tutoring,Very useful
435,Tutoring,Somewhat useful
437,Tutoring,Very useful
454,Tutoring,Somewhat useful
471,Tutoring,Somewhat useful
472,Tutoring,Somewhat useful
473,Tutoring,Not Useful
503,Tutoring,Very useful
506,Tutoring,Very useful
507,Tutoring,Somewhat useful
509,Tutoring,Very useful
518,Tutoring,Very useful
534,Tutoring,Very useful
537,Tutoring,Very useful
540,Tutoring,Very useful
550,Tutoring,Somewhat useful
579,Tutoring,Very useful
599,Tutoring,Somewhat useful
603,Tutoring,Very useful
615,Tutoring,Somewhat useful
621,Tutoring,Very useful
629,Tutoring,Somewhat useful
655,Tutoring,Very useful
672,Tutoring,Very useful
700,Tutoring,Somewhat useful
708,Tutoring,Somewhat useful
712,Tutoring,Very useful
717,Tutoring,Very useful
722,Tutoring,Somewhat useful
736,Tutoring,Very useful
762,Tutoring,Somewhat useful
765,Tutoring,Very useful
768,Tutoring,Very useful
788,Tutoring,Not Useful
789,Tutoring,Somewhat useful
800,Tutoring,Very useful
803,Tutoring,Very useful
806,Tutoring,Very useful
810,Tutoring,Very useful
827,Tutoring,Very useful
832,Tutoring,Somewhat useful
854,Tutoring,Very useful
857,Tutoring,Very useful
862,Tutoring,Very useful
866,Tutoring,Somewhat useful
879,Tutoring,Very useful
887,Tutoring,Very useful
894,Tutoring,Very useful
901,Tutoring,Somewhat useful
908,Tutoring,Very useful
909,Tutoring,Very useful
924,Tutoring,Somewhat useful
939,Tutoring,Somewhat useful
941,Tutoring,Somewhat useful
942,Tutoring,Very useful
944,Tutoring,Very useful
958,Tutoring,Very useful
959,Tutoring,Very useful
981,Tutoring,Somewhat useful
983,Tutoring,Somewhat useful
984,Tutoring,Very useful
997,Tutoring,Very useful
1000,Tutoring,Very useful
1004,Tutoring,Very useful
1006,Tutoring,Very useful
1017,Tutoring,Somewhat useful
1019,Tutoring,Very useful
1029,Tutoring,Somewhat useful
1033,Tutoring,Somewhat useful
1040,Tutoring,Very useful
1042,Tutoring,Very useful
1064,Tutoring,Not Useful
1068,Tutoring,Somewhat useful
1071,Tutoring,Very useful
1075,Tutoring,Somewhat useful
1088,Tutoring,Very useful
1095,Tutoring,Not Useful
1099,Tutoring,Very useful
1107,Tutoring,Somewhat useful
1128,Tutoring,Somewhat useful
1133,Tutoring,Very useful
1134,Tutoring,Very useful
1138,Tutoring,Very useful
1168,Tutoring,Somewhat useful
1172,Tutoring,Very useful
1179,Tutoring,Somewhat useful
1218,Tutoring,Very useful
1244,Tutoring,Somewhat useful
1256,Tutoring,Very useful
1258,Tutoring,Somewhat useful
1261,Tutoring,Very useful
1282,Tutoring,Very useful
1286,Tutoring,Somewhat useful
1299,Tutoring,Somewhat useful
1303,Tutoring,Somewhat useful
1310,Tutoring,Very useful
1330,Tutoring,Very useful
1366,Tutoring,Very useful
1368,Tutoring,Somewhat useful
1370,Tutoring,Very useful
1397,Tutoring,Very useful
1403,Tutoring,Somewhat useful
1410,Tutoring,Somewhat useful
1430,Tutoring,Very useful
1445,Tutoring,Very useful
1447,Tutoring,Very useful
1482,Tutoring,Very useful
1494,Tutoring,Somewhat useful
1522,Tutoring,Very useful
1531,Tutoring,Somewhat useful
1567,Tutoring,Somewhat useful
1568,Tutoring,Somewhat useful
1582,Tutoring,Somewhat useful
1600,Tutoring,Very useful
1602,Tutoring,Very useful
1604,Tutoring,Very useful
1611,Tutoring,Very useful
1628,Tutoring,Very useful
1630,Tutoring,Very useful
1649,Tutoring,Very useful
1652,Tutoring,Somewhat useful
1691,Tutoring,Very useful
1711,Tutoring,Very useful
1720,Tutoring,Very useful
1729,Tutoring,Somewhat useful
1756,Tutoring,Very useful
1767,Tutoring,Very useful
1768,Tutoring,Very useful
1774,Tutoring,Somewhat useful
1775,Tutoring,Very useful
1789,Tutoring,Very useful
1802,Tutoring,Somewhat useful
1803,Tutoring,Very useful
1829,Tutoring,Somewhat useful
1839,Tutoring,Very useful
1850,Tutoring,Somewhat useful
1869,Tutoring,Somewhat useful
1877,Tutoring,Somewhat useful
1883,Tutoring,Somewhat useful
1884,Tutoring,Very useful
1887,Tutoring,Very useful
1888,Tutoring,Very useful
1896,Tutoring,Somewhat useful
1922,Tutoring,Very useful
1929,Tutoring,Very useful
1931,Tutoring,Somewhat useful
1941,Tutoring,Very useful
1956,Tutoring,Somewhat useful
1967,Tutoring,Very useful
1980,Tutoring,Not Useful
1984,Tutoring,Very useful
1993,Tutoring,Very useful
2012,Tutoring,Somewhat useful
2016,Tutoring,Somewhat useful
2024,Tutoring,Somewhat useful
2050,Tutoring,Not Useful
2109,Tutoring,Very useful
2113,Tutoring,Very useful
2120,Tutoring,Very useful
2150,Tutoring,Very useful
2152,Tutoring,Not Useful
2153,Tutoring,Very useful
2156,Tutoring,Very useful
2159,Tutoring,Very useful
2174,Tutoring,Very useful
2183,Tutoring,Somewhat useful
2194,Tutoring,Somewhat useful
2208,Tutoring,Very useful
2216,Tutoring,Somewhat useful
2221,Tutoring,Somewhat useful
2233,Tutoring,Very useful
2246,Tutoring,Very useful
2255,Tutoring,Somewhat useful
2256,Tutoring,Very useful
2272,Tutoring,Somewhat useful
2314,Tutoring,Somewhat useful
2316,Tutoring,Very useful
2319,Tutoring,Somewhat useful
2327,Tutoring,Very useful
2333,Tutoring,Very useful
2345,Tutoring,Very useful
2363,Tutoring,Very useful
2379,Tutoring,Somewhat useful
2382,Tutoring,Very useful
2385,Tutoring,Very useful
2391,Tutoring,Very useful
2393,Tutoring,Very useful
2408,Tutoring,Very useful
2465,Tutoring,Very useful
2466,Tutoring,Very useful
2473,Tutoring,Somewhat useful
2477,Tutoring,Very useful
2797,Tutoring,Very useful
6,YouTube,Very useful
8,YouTube,Somewhat useful
20,YouTube,Somewhat useful
22,YouTube,Very useful
24,YouTube,Very useful
26,YouTube,Somewhat useful
31,YouTube,Very useful
32,YouTube,Very useful
35,YouTube,Very useful
38,YouTube,Very useful
42,YouTube,Somewhat useful
44,YouTube,Somewhat useful
46,YouTube,Somewhat useful
47,YouTube,Very useful
48,YouTube,Somewhat useful
50,YouTube,Somewhat useful
52,YouTube,Very useful
53,YouTube,Very useful
56,YouTube,Somewhat useful
58,YouTube,Very useful
63,YouTube,Very useful
64,YouTube,Somewhat useful
67,YouTube,Somewhat useful
73,YouTube,Very useful
74,YouTube,Somewhat useful
76,YouTube,Very useful
79,YouTube,Somewhat useful
86,YouTube,Somewhat useful
87,YouTube,Somewhat useful
88,YouTube,Somewhat useful
89,YouTube,Somewhat useful
94,YouTube,Very useful
96,YouTube,Very useful
99,YouTube,Somewhat useful
103,YouTube,Somewhat useful
110,YouTube,Somewhat useful
111,YouTube,Not Useful
112,YouTube,Somewhat useful
114,YouTube,Very useful
115,YouTube,Very useful
116,YouTube,Very useful
117,YouTube,Very useful
119,YouTube,Somewhat useful
122,YouTube,Somewhat useful
125,YouTube,Somewhat useful
127,YouTube,Very useful
129,YouTube,Very useful
131,YouTube,Very useful
132,YouTube,Somewhat useful
136,YouTube,Very useful
137,YouTube,Very useful
141,YouTube,Somewhat useful
143,YouTube,Very useful
144,YouTube,Very useful
151,YouTube,Very useful
154,YouTube,Somewhat useful
155,YouTube,Very useful
157,YouTube,Very useful
158,YouTube,Very useful
162,YouTube,Very useful
165,YouTube,Very useful
169,YouTube,Very useful
171,YouTube,Somewhat useful
176,YouTube,Not Useful
179,YouTube,Not Useful
183,YouTube,Somewhat useful
184,YouTube,Very useful
187,YouTube,Somewhat useful
188,YouTube,Somewhat useful
189,YouTube,Somewhat useful
190,YouTube,Very useful
191,YouTube,Somewhat useful
192,YouTube,Somewhat useful
193,YouTube,Somewhat useful
195,YouTube,Very useful
196,YouTube,Very useful
197,YouTube,Somewhat useful
200,YouTube,Somewhat useful
